site,location,aru_id,date,hour,start,end,scientific_name,common_name,confidence,filepath
Midgic,NB38-06,12,20170612,05,2253,2256,Botaurus lentiginosus,American Bittern,0.6378,E:\Birds Canada east\focal species analysis\Midgic_NB38-06_12\MMP-POPA12_20170612_050000.wav
Midgic,NB38-06,12,20170612,05,3324,3327,Botaurus lentiginosus,American Bittern,0.6738,E:\Birds Canada east\focal species analysis\Midgic_NB38-06_12\MMP-POPA12_20170612_050000.wav
Midgic,NB38-06,12,20170612,05,3441,3444,Podilymbus podiceps,Pied-billed Grebe,0.6906,E:\Birds Canada east\focal species analysis\Midgic_NB38-06_12\MMP-POPA12_20170612_050000.wav
Midgic,NB38-06,12,20170612,05,3444,3447,Podilymbus podiceps,Pied-billed Grebe,0.9803,E:\Birds Canada east\focal species analysis\Midgic_NB38-06_12\MMP-POPA12_20170612_050000.wav
Midgic,NB38-06,12,20170612,05,3447,3450,Podilymbus podiceps,Pied-billed Grebe,0.9449,E:\Birds Canada east\focal species analysis\Midgic_NB38-06_12\MMP-POPA12_20170612_050000.wav
Midgic,NB38-06,12,20170612,05,3450,3453,Podilymbus podiceps,Pied-billed Grebe,0.9384,E:\Birds Canada east\focal species analysis\Midgic_NB38-06_12\MMP-POPA12_20170612_050000.wav
Midgic,NB38-06,12,20170612,05,3453,3456,Podilymbus podiceps,Pied-billed Grebe,0.9716,E:\Birds Canada east\focal species analysis\Midgic_NB38-06_12\MMP-POPA12_20170612_050000.wav
Midgic,NB38-06,12,20170612,05,3456,3459,Podilymbus podiceps,Pied-billed Grebe,0.9797,E:\Birds Canada east\focal species analysis\Midgic_NB38-06_12\MMP-POPA12_20170612_050000.wav
Midgic,NB38-06,12,20170612,06,324,327,Podilymbus podiceps,Pied-billed Grebe,0.7862,E:\Birds Canada east\focal species analysis\Midgic_NB38-06_12\MMP-POPA12_20170612_060000.wav
Midgic,NB38-06,12,20170612,06,327,330,Podilymbus podiceps,Pied-billed Grebe,0.9755,E:\Birds Canada east\focal species analysis\Midgic_NB38-06_12\MMP-POPA12_20170612_060000.wav
Midgic,NB38-06,12,20170612,06,420,423,Chlidonias niger,Black Tern,0.8741,E:\Birds Canada east\focal species analysis\Midgic_NB38-06_12\MMP-POPA12_20170612_060000.wav
Midgic,NB38-06,12,20170612,06,501,504,Dolichonyx oryzivorus,Bobolink,0.525,E:\Birds Canada east\focal species analysis\Midgic_NB38-06_12\MMP-POPA12_20170612_060000.wav
